benchmark,seed,project_id,base_model_id,model_id,solution
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars2_13,42,6576e77e9970406056ef7f7b,6576e7ec7e4282559b6e7b88,6576e898e0f6dd24b83332c5,1.60719551445254e-7 + 1.00000024718414*x1 + x2*cos(x1) + 6.80999966840029*x1*x2 - 1.48999995785075*x1*x2^2
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars2_14,42,6576e8666a7bc51fdc321757,6576e8d5f852ea3d54333449,6576e9392ad0d94dfc6e786a,x1^4/(x2^4) - 0.909999999974389
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars2_15,42,6576e9d39970406056ef7fc7,6576ea51c1ef9569d9333154,6576eb1c2ad0d94dfc6e7b88,825.617918890935 + 19.4471499140862*sin(45482663430.9324*x2^2)
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars2_16,42,6576ea67f13bbf637cef811b,6576eada98b52f8c9838d5b5,6576eb7cc1ef9569d933333b,0.0584916379084301 + 0.380669021904146*x1 + 0.56001066814003*sin(x2) + 0.998369201679061*x2^2 + 1.00265649313608*x1^2*x2 - 1.08831540677382*x1*x2 - 0.624383889435181*cos(x2)*sqrt(x1)
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars2_17,42,6576ebd78c59dae276b7c599,6576ec542ad0d94dfc6e7cc8,6576ed0ad1b34987a63334da,0.06839571083334 + 1.01266666757952*x1 + -0.0343045473702913/x2 - 1.01195763058162*x2*sqrt(x1)
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars2_18,42,6576ec7b9970406056ef8008,6576eceecd1d21ad7b6e782f,6576ed4d9ad10d521c6e789c,29.1058307774917 + -0.00330386424078509*sqrt(exp(sin(x1)))^2/sin(x1)
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars2_19,42,6576ee08e9b1a4da9c321741,6576ee711cd20ba15c38dad8,6576eedaea779b0fd43332d6,1.41825129216527*x1 + 0.952097861324596*cos(x1) + 1.18685221183432*x1^2 + 1.04683856120203*x2^2*sqrt(x1)*sin(4.71643385228227 + x1) - 0.747412400453728
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars2_20,42,6576ee5af13bbf637cef813f,6576eec85527ef200a6e7918,6576ef3b5ad7bfe15138d920,77939.0383339292*cos(x2) + 55.9097394478066*exp(x2)/(x1^2) + (44742.2271010552*x2 - 67.130496327238*exp(x2))/x1 - 132031.111720904
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars2_21,42,6576efdd9fd129e6d3ef83bc,6576f04bea8c80b8b86e787c,6576f0aaea779b0fd43333fb,2.88271296448142 + 0.0264953892980354*x2^2 - 0.232761717454696*x2 - 1.01357484569846e-5*x2^5
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars2_22,42,6576f0539970406056ef8073,6576f0c660db1cfe80333185,6576f196553682c8f23335b0,0.00458915716589512*x2^2*cos(x1)*exp(x2) + (0.00145659025077983 + 0.00179548271122357*x2^2*cos(x1)*exp(x2))/x1 - 10.4804699921993
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars2_23,42,6576f16ae9b1a4da9c3217a0,6576f1d3ea8c80b8b86e7aec,6576f2574b70f46c5538d80a,9.63955341778556*log(x1) + 1.76981796520817*log(x2) + 1.21465711456444*x1*x2 + 0.917847004583391*x1^2 + 8.02456212488975*cos(log(x1)) - 9.78732664399766 - 0.807602032052847*sin(x1) - 4.61302784515607*x2*log(x1)
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars2_24,42,6576f28b9970406056ef80be,6576f2fea13763002f333491,6576f3677bcc17cc706e7809,1666.41149480874 + 5.27198700999591*cos(-16.9308187485699*x1) - 51.8541832151597*x1 - 47.8317912691615*cos(x1) - 84.391719166471*cos(370.560396934728*x1)*cos(-16.8501312498478*x1)
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars2_25,42,6576f3a7a98570e94ab7c4fa,6576f41a855a66accc33315b,6576f4746bd77cd6ba33335c,2.16568368479773 + 0.0322112455903634/x2
