benchmark,seed,project_id,base_model_id,model_id,solution
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanICh48Eq2,42,6572ff6fe338f42f72321da7,6572fff28388c0e87638db4b,65730046a6dfc792b63332f7,2.16184694115097 + 0.0291421812734325*sin(exp(19.7629505592506 + x2))
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanIICh3Eq24,42,6572ff8955cdd5d82c3222ed,6572fffca6dfc792b6333281,657300bc2df660e2fd6e7b49,0.079577488101574*x1/(x2^2)
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanIICh4Eq23,42,657301352602b1b25fb7c7aa,657301a361ff4b50956e77b5,65730211f08cfc753233339d,0.079577488101574*x1/x2
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanIICh8Eq7,42,657301a62602b1b25fb7c7d2,65730219796c589e5e33318b,657302ad9d82e355023331bc,0.0477464928609444*x1^2/x2
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanIICh10Eq9,42,657302fb55cdd5d82c3223c5,65730364c6cc65a9e833315d,657303d23471cb33ee6e786b,x1/(1 + x2)
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanIICh11Eq28,42,65730369c23b756b33321a4d,657303ebc6cc65a9e833327d,65730454c6cc65a9e8333324,6.2558427935803*sin(x1*x2) + 2.9416223286946*cos(23.691066977854*x1*x2) + 1.351842616613*sin(x1^2)*cos(10132257875.9381*x2) - 0.235231018398041 - 0.464898804305652*x2 - 1.78776460691109*sin(x1^2)*cos(23.691066977854*x1^2)
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanIICh13Eq17,42,657304ad2602b1b25fb7c869,657305259d82e3550233346d,65730609c7f9d6f24b38d645,0.159154976203148*x1/x2
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanIICh13Eq23,42,6573059b55cdd5d82c322441,65730619e68b5420716e77f8,657306730e78084e336e7a89,2.15204818300139 + 0.0071128509525766*x2 + 0.0038577737911991*x2*sqrt(x2)*sin(x2*log(x2) - 0.942298014372538*x2)
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanIICh13Eq34,42,657306dfb347a6b306b7c65b,6573074df08cfc75323334a1,657307b7b9d9685f3738d82b,5.63883445724653e-6*x1 + 0.999992139860457*x1*x2 + 5.04080788231227e-5*x1*x2^3 - 1.35441207277225e-6 - 2.42275986772305e-8*x1^2*x2^2
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanIICh24Eq17,42,6573075255cdd5d82c3224ab,657307d5193750e3c933330e,6573089b2d36f3679c6e7903,678.496426277727 + 1.05087333977209*x2*cos(x2) - 10.9217423875512*cos(4.93475328199204*x2)
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanIICh34Eq29a,42,657308d955cdd5d82c32252e,6573094d2d36f3679c6e7966,657309bb1be3dbfb323333f4,0.079577488101574*x1/x2
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanIICh38Eq14,42,657309429081a0db62ef812a,657309bb90cda4b0b238d647,65730a1fd162a1db2a6e7aa6,0.5*x1/(1 + x2)
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanIIICh4Eq32,42,65730a9bb347a6b306b7c6da,65730b0e481ebdfaaf333110,65730b6dd162a1db2a6e7b74,6.28263503895333*x2/x1 + 0.00796931377332055*x1/x2 - 0.484837028254018
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanIIICh4Eq33,42,65730b1e55cdd5d82c3225aa,65730b9b481ebdfaaf3331e7,65730bf49e88dacc643331b6,2.15470295897878 + 0.00974572057288654*x1^2 - 0.0950369528949003*x1 - 0.000580151983572059*x1^3
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanIIICh7Eq38,42,65730c61779d4f80f53216c7,65730ccfdf395d9c576e7c5c,65730d2f3e31aed5a26e7c6e,12.566368*x1*x2
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanIIICh8Eq54,42,65730cba9081a0db62ef820a,65730d33562c3ef10338d5bb,65730dabdf395d9c576e7d75,1.08483278780193*exp(sqrt(exp(-9.997252147883*x1*x2)) - 7.49108375983019e-10*x2) - 0.603054729950139 - 2.83092340543344*exp(-0.0723339063775287*x2 - 11.3018158191661*x1*x2)
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanIIICh15Eq14,42,65730db2779d4f80f5321725,65730e2a52864e4a8d6e7836,65730e845787c975d06e77bd,0.0126651532251123/(x2^2*sqrt(x1^2))
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanBonus8,42,65730eb4779d4f80f5321770,65730f286cef196ccc6e794f,65730f960af9913d0f38d6e5,0.76238367317059 + 0.0067698511013584*x1*sqrt(x1)/x2 + 0.0204082890260619*x1*exp(3.59726880975603*cos(x2)) - 0.216285751197718*exp(cos(0.730845336281127*x1))
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanBonus10,42,65730f4f779d4f80f532178e,65730fc38f9cd5a47e333252,65731022a1cb8242546e787b,0.162189788021412 + 1.80186737172433*cos(x1 + sin(x2/sin(x1)))
