benchmark,seed,project_id,base_model_id,model_id,solution
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars7_14,42,6576e9ca8c59dae276b7c539,6576ea48e3ec2fea2938d7d4,6576eac0e3ec2fea2938d91a,1.3406452531455*x6 + 4.62996112783124*x1^2*x6 - 0.101306156963541 - 0.177350657620667*sin(exp(x7))
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars7_15,42,6576eaeef13bbf637cef8123,6576eb6cc1ef9569d9333314,6576ebdbd1b34987a6333295,0.993939424127777 + 1.06220574389572*x1*x3 + 0.335592946884038*x3*x4
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars7_16,42,6576ebd3a98570e94ab7c4d9,6576ec47d1b34987a633335b,6576ecf8d1b34987a63334c7,0.352458271559212 + 0.973255567636872*x4 - 0.003911559036557*x2 - 0.0119783226569201*x5 - 0.0129381390778848*x7 - 0.019827411381537*x1 - 0.0240616197610732*x6 - 0.0277372120658312*x3
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars7_17,42,6576ecca9fd129e6d3ef839e,6576ed43c815d6259f38d789,6576edb6818b5c5c043334fb,0.2756836828766 + 1.30431909591292*x7/(cos(0.431346663120107*x5) - 2.63216801199681) + 1.72653408483928*x7/(0.27235159917941*cos(log(x5)) - 6.37649749744062*x5)
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars7_18,42,6576ee06e9b1a4da9c321739,6576ee795ad7bfe15138d7e7,6576eee2ea779b0fd43332e4,0.271928980210144 + 0.940400699090799*x1 + (0.306846039469656*sqrt(x5) + 0.243479266588298*x1*sqrt(x5))/x5 - 0.175841059674199*cos(x1)
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars7_19,42,6576ef03e9b1a4da9c32176f,6576ef6d84ba607f556e785b,6576eff0ea8c80b8b86e77e9,1.15655189196263e38
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars7_20,42,6576efeae9b1a4da9c321785,6576f063c815d6259f38d9a1,6576f0c284ba607f556e79cd,1.0124873006422 + 0.019091702323991*x6 + 0.00822093281465358*x5 + 0.00519847681687365*x3 + 0.00393149986830045*x7 - 0.0133486755687104*x4
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars7_21,42,6576f0508c59dae276b7c619,6576f0c4f4442ac9df38d79b,6576f137ea8c80b8b86e79a0,29.3936219417773*x1*x2*x3*x4*x5 + 3.51496322108478*x1^2*x2^2*x4 + 0.00299156294903113*x1^2*x2^3*x3^2*x4^2*x5 - 290.638055029675 - 20.879372149627*x1*x2^2*x4
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars7_23,42,6576f22c6a7bc51fdc3217e1,6576f29b84ba607f556e7b8c,6576f30e6bd77cd6ba33308c,1.00656038620213*x1*cos(x1) + 1.14394375890786*cos(x2)*cos(cos(cos(0.674499396985895*x1))) - 0.0635020200821007
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars7_22,42,6576f1ac9970406056ef8098,6576f2244b70f46c5538d796,6576f2c5f1f834455538d892,x5 + x2*x5 + exp(x4 + x6 + x7)
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars7_25,42,6576f416e9b1a4da9c3217e2,6576f4844b95f0e7a838d5c0,6576f4e7855a66accc333247,0.616372057455747*x1*cos(sqrt(x4)) - 0.106833678964689 - 1.0040686448194*x1*sqrt(x7) - 0.0884584052636481*sqrt(x4)*cos(sqrt(x4))
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars7_24,42,6576f40d6a7bc51fdc3217fd,6576f4854b95f0e7a838d5ce,6576f52b2146fed3ad6e7a4f,3.81522511325319 + 1.25155446005461*x7 + 0.743104299225955*x7*sqrt(x5)/(x1*x3)
